State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
Massachusetts,Boston Gas Company,2019,May,784,711447,0.001101979
Massachusetts,Boston Gas Company,2019,June,714,711701,0.00100323
Massachusetts,Boston Gas Company,2019,July,805,712258,0.001130208
Massachusetts,Boston Gas Company,2019,August,914,710484,0.001286447
Massachusetts,Boston Gas Company,2019,September,1056,714938,0.001477051
Massachusetts,Boston Gas Company,2019,October,1167,718016,0.001625312
Massachusetts,Boston Gas Company,2019,November,181,721608,0.000250829
Massachusetts,Boston Gas Company,2019,December,24,722985,3.32E-05
Massachusetts,Boston Gas Company,2020,January,233,723509,0.000322042
Massachusetts,Boston Gas Company,2020,February,237,723611,0.000327524
Massachusetts,Boston Gas Company,2020,March,146,722994,0.000201938
Massachusetts,Boston Gas Company,2020,April,0,721852,0
Massachusetts,Boston Gas Company,2020,May,0,721348,0
Massachusetts,Boston Gas Company,2020,June,0,720766,0
Massachusetts,Boston Gas Company,2020,July,0,719709,0
Massachusetts,Boston Gas Company,2020,August,0,718712,0
Massachusetts,Boston Gas Company,2020,September,0,717020,0
Massachusetts,Boston Gas Company,2020,October,0,720759,0
Massachusetts,Boston Gas Company,2020,November,4,723963,5.53E-06
Massachusetts,Boston Gas Company,2020,December,24,726699,3.30E-05
Massachusetts,Boston Gas Company,2021,January,18,729085,2.47E-05
Massachusetts,Boston Gas Company,2021,February,8,730077,1.10E-05
Massachusetts,Boston Gas Company,2021,March,25,730471,3.42E-05
Massachusetts,Boston Gas Company,2021,April,43,730007,5.89E-05
Massachusetts,Boston Gas Company,2021,May,30,729496,4.11E-05
Massachusetts,Boston Gas Company,2021,June,40,728588,5.49E-05
Massachusetts,Boston Gas Company,2021,July,515,727208,0.000708188
Massachusetts,Boston Gas Company,2021,August,983,726862,0.001352389
Massachusetts,Boston Gas Company,2021,September,1100,725651,0.00151588
Massachusetts,Boston Gas Company,2021,October,966,,
Massachusetts,Boston Gas Company,2021,November,413,,
Massachusetts,Boston Gas Company,2021,December,39,736186,5.30E-05
Massachusetts,Boston Gas Company,2022,January,0,738592,0
Massachusetts,Boston Gas Company,2022,February,1,739692,1.35E-06
Massachusetts,Boston Gas Company,2022,March,121,739678,0.000163585
Massachusetts,Boston Gas Company,2022,April,320,738752,0.000433163
Massachusetts,Boston Gas Company,2022,May,1371,737586,0.001858766
Massachusetts,Boston Gas Company,2022,June,1194,736399,0.001621404
Massachusetts,Boston Gas Company,2022,July,1086,734619,0.001478317
Massachusetts,Boston Gas Company,2022,August,943,734150,0.001284479
Massachusetts,Colonial Gas Co,2020,January,22,,
Massachusetts,Colonial Gas Co,2020,February,17,,
Massachusetts,Colonial Gas Co,2020,March,2,,
Massachusetts,Colonial Gas Co,2020,April,0,,
Massachusetts,Colonial Gas Co,2020,May,0,,
Massachusetts,Colonial Gas Co,2020,June,0,,
Massachusetts,Colonial Gas Co,2020,July,0,,
Massachusetts,Colonial Gas Co,2020,August,0,,
Massachusetts,Colonial Gas Co,2020,September,0,,
Massachusetts,Colonial Gas Co,2020,October,0,,
Massachusetts,Colonial Gas Co,2020,November,0,,
Massachusetts,Colonial Gas Co,2020,December,0,,
Massachusetts,Colonial Gas Co,2021,January,0,,
Massachusetts,Colonial Gas Co,2021,February,0,,
Massachusetts,Colonial Gas Co,2021,March,0,,
Massachusetts,Colonial Gas Co,2021,April,0,,
Massachusetts,Colonial Gas Co,2021,May,0,,
Massachusetts,Colonial Gas Co,2021,June,0,,
Massachusetts,Colonial Gas Co,2021,July,181,,
Massachusetts,Colonial Gas Co,2021,August,331,,
Massachusetts,Colonial Gas Co,2021,September,279,,
Massachusetts,Colonial Gas Co,2021,October,249,,
Massachusetts,Colonial Gas Co,2021,November,74,,
Massachusetts,Colonial Gas Co,2021,December,3,,
Massachusetts,Colonial Gas Company,2019,March,31,210989,0.000146927
Massachusetts,Colonial Gas Company,2019,April,53,211184,0.000250966
Massachusetts,Colonial Gas Company,2019,May,183,211216,0.000866412
Massachusetts,Colonial Gas Company,2019,June,221,211320,0.001045807
Massachusetts,Colonial Gas Company,2019,July,255,211471,0.001205839
Massachusetts,Colonial Gas Company,2019,August,277,211386,0.001310399
Massachusetts,Colonial Gas Company,2019,September,400,211797,0.001888601
Massachusetts,Colonial Gas Company,2019,October,348,212399,0.001638426
Massachusetts,Colonial Gas Company,2019,November,71,213303,0.00033286
Massachusetts,Colonial Gas Company,2019,December,17,213638,7.96E-05
Massachusetts,Colonial Gas Company,2020,January,37,213960,0.00017293
Massachusetts,Colonial Gas Company,2020,February,31,214028,0.000144841
Massachusetts,Colonial Gas Company,2020,March,14,213989,6.54E-05
Massachusetts,Colonial Gas Company,2020,April,0,213928,0
Massachusetts,Colonial Gas Company,2020,May,0,214085,0
Massachusetts,Colonial Gas Company,2020,June,0,214204,0
Massachusetts,Colonial Gas Company,2020,July,0,214324,0
Massachusetts,Colonial Gas Company,2020,August,0,214445,0
Massachusetts,Colonial Gas Company,2020,September,0,214588,0
Massachusetts,Colonial Gas Company,2020,October,0,215003,0
Massachusetts,Colonial Gas Company,2020,November,2,215484,9.28E-06
Massachusetts,Colonial Gas Company,2020,December,0,215911,0
Massachusetts,Colonial Gas Company,2021,January,8,216218,3.70E-05
Massachusetts,Colonial Gas Company,2021,February,8,216478,3.70E-05
Massachusetts,Colonial Gas Company,2021,March,13,216555,6.00E-05
Massachusetts,Colonial Gas Company,2021,April,14,216630,6.46E-05
Massachusetts,Colonial Gas Company,2021,May,15,216600,6.93E-05
Massachusetts,Colonial Gas Company,2021,June,22,216703,0.000101521
Massachusetts,Colonial Gas Company,2021,July,202,216604,0.000932577
Massachusetts,Colonial Gas Company,2021,August,361,216542,0.001667113
Massachusetts,Colonial Gas Company,2021,September,331,216641,0.001527873
Massachusetts,Colonial Gas Company,2021,October,270,217057,0.001243913
Massachusetts,Colonial Gas Company,2021,November,90,217673,0.000413464
Massachusetts,Colonial Gas Company,2021,December,19,218155,8.71E-05
Massachusetts,Colonial Gas Company,2022,January,0,218556,0
Massachusetts,Colonial Gas Company,2022,February,1,218578,4.58E-06
Massachusetts,Colonial Gas Company,2022,March,28,218653,0.000128057
Massachusetts,Colonial Gas Company,2022,April,30,218627,0.00013722
Massachusetts,Colonial Gas Company,2022,May,165,218541,0.000755007
Massachusetts,Colonial Gas Company,2022,June,148,218499,0.000677349
Massachusetts,Colonial Gas Company,2022,July,114,218438,0.000521887
Massachusetts,Colonial Gas Company,2022,August,125,218507,0.000572064
Massachusetts,Columbia Gas of Massachusetts,2019,March,170,325362,0.000522495
Massachusetts,Columbia Gas of Massachusetts,2019,April,1051,324651,0.003237323
Massachusetts,Columbia Gas of Massachusetts,2019,May,1069,324330,0.003296026
Massachusetts,Columbia Gas of Massachusetts,2019,June,990,323784,0.003057594
Massachusetts,Columbia Gas of Massachusetts,2019,July,1524,322981,0.004718544
Massachusetts,Columbia Gas of Massachusetts,2019,August,1146,322991,0.003548086
Massachusetts,Columbia Gas of Massachusetts,2019,September,1928,323116,0.005966897
Massachusetts,Columbia Gas of Massachusetts,2019,October,252,325181,0.000774953
Massachusetts,Columbia Gas of Massachusetts,2019,November,2,327223,6.11E-06
Massachusetts,Columbia Gas of Massachusetts,2019,December,4,328028,1.22E-05
Massachusetts,Columbia Gas of Massachusetts,2020,January,51,328590,0.000155209
Massachusetts,Columbia Gas of Massachusetts,2020,February,67,328914,0.000203701
Massachusetts,Columbia Gas of Massachusetts,2020,March,25,329332,7.59E-05
Massachusetts,Columbia Gas of Massachusetts,2020,April,0,329713,0
Massachusetts,Columbia Gas of Massachusetts,2020,May,0,330154,0
Massachusetts,Columbia Gas of Massachusetts,2020,June,0,330401,0
Massachusetts,Columbia Gas of Massachusetts,2020,July,0,330507,0
Massachusetts,Columbia Gas of Massachusetts,2020,August,0,330420,0
Massachusetts,Columbia Gas of Massachusetts,2020,September,0,330609,0
Massachusetts,Eversource Energy - Electric,2019,March,3060,1235270.7,0.00247719
Massachusetts,Eversource Energy - Electric,2019,April,5279,1222587.03,0.004317893
Massachusetts,Eversource Energy - Electric,2019,May,5273,1224519.19,0.00430618
Massachusetts,Eversource Energy - Electric,2019,June,4073,1225870.95,0.003322536
Massachusetts,Eversource Energy - Electric,2019,July,3294,1224087.83,0.002690983
Massachusetts,Eversource Energy - Electric,2019,August,4000,1225206.76,0.003264755
Massachusetts,Eversource Energy - Electric,2019,September,4253,1221673.38,0.003481291
Massachusetts,Eversource Energy - Electric,2019,October,4420,1221757.77,0.003617738
Massachusetts,Eversource Energy - Electric,2019,November,1843,1234079.94,0.00149342
Massachusetts,Eversource Energy - Electric,2019,December,505,1230491.25,0.000410405
Massachusetts,Eversource Energy - Electric,2020,January,893,1232340.29,0.000724638
Massachusetts,Eversource Energy - Electric,2020,February,1062,1237032.52,0.000858506
Massachusetts,Eversource Energy - Electric,2020,March,489,1234993.33,0.000395954
Massachusetts,Eversource Energy - Electric,2020,April,0,1234137.96,0
Massachusetts,Eversource Energy - Electric,2020,May,0,1233827.73,0
Massachusetts,Eversource Energy - Electric,2020,June,0,1234110.59,0
Massachusetts,Eversource Energy - Electric,2020,July,0,1231563.83,0
Massachusetts,Eversource Energy - Electric,2020,August,0,1220590.73,0
Massachusetts,Eversource Energy - Electric,2020,September,0,1224030.46,0
Massachusetts,Eversource Energy - Electric,2020,October,0,1240571.71,0
Massachusetts,Eversource Energy - Electric,2020,November,28,1205580.69,2.32E-05
Massachusetts,Eversource Energy - Electric,2020,December,77,1254775.14,6.14E-05
Massachusetts,Eversource Energy - Electric,2021,January,162,1233619.02,0.000131321
Massachusetts,Eversource Energy - Electric,2021,February,82,1234153.05,6.64E-05
Massachusetts,Eversource Energy - Electric,2021,March,124,1237592,0.000100195
Massachusetts,Eversource Energy - Electric,2021,April,96,1240460.87,7.74E-05
Massachusetts,Eversource Energy - Electric,2021,May,90,1239046.85,7.26E-05
Massachusetts,Eversource Energy - Electric,2021,June,84,1241227.41,6.77E-05
Massachusetts,Eversource Energy - Electric,2021,July,675,1239101.84,0.000544749
Massachusetts,Eversource Energy - Electric,2021,August,1527,1232785.88,0.001238658
Massachusetts,Eversource Energy - Electric,2021,September,2251,1244096.95,0.001809345
Massachusetts,Eversource Energy - Electric,2021,October,1260,1213878.29,0.001037995
Massachusetts,Eversource Energy - Electric,2021,November,863,1268616.39,0.000680269
Massachusetts,Eversource Energy - Electric,2021,December,413,1238595.81,0.000333442
Massachusetts,Eversource Energy - Electric,2022,January,270,1253343.79,0.000215424
Massachusetts,Eversource Energy - Electric,2022,February,535,1237346.05,0.000432377
Massachusetts,Eversource Energy - Electric,2022,March,1488,1257495.28,0.001183305
Massachusetts,Eversource Energy - Electric,2022,April,1601,1248965.59,0.001281861
Massachusetts,Eversource Energy - Electric,2022,May,2219,1235836.91,0.001795544
Massachusetts,Eversource Energy - Electric,2022,June,2217,1262334.48,0.00175627
Massachusetts,Eversource Energy - Electric,2022,July,2131,1250023.52,0.001704768
Massachusetts,Eversource Energy - Gas,2019,March,300,298227,0.001005945
Massachusetts,Eversource Energy - Gas,2019,April,1051,324651,0.003237323
Massachusetts,Eversource Energy - Gas,2019,May,1069,324330,0.003296026
Massachusetts,Eversource Energy - Gas,2019,June,990,323784,0.003057594
Massachusetts,Eversource Energy - Gas,2019,July,1524,322981,0.004718544
Massachusetts,Eversource Energy - Gas,2019,August,1146,322991,0.003548086
Massachusetts,Eversource Energy - Gas,2019,September,1928,323116,0.005966897
Massachusetts,Eversource Energy - Gas,2019,October,517,297834,0.001735866
Massachusetts,Eversource Energy - Gas,2019,November,138,298762,0.000461906
Massachusetts,Eversource Energy - Gas,2019,December,11,298820,3.68E-05
Massachusetts,Eversource Energy - Gas,2020,January,51,328590,0.000155209
Massachusetts,Eversource Energy - Gas,2020,February,86,300631,0.000286065
Massachusetts,Eversource Energy - Gas,2020,March,38,300239,0.000126566
Massachusetts,Eversource Energy - Gas,2020,April,0,329713,0
Massachusetts,Eversource Energy - Gas,2020,May,0,330154,0
Massachusetts,Eversource Energy - Gas,2020,June,0,330401,0
Massachusetts,Eversource Energy - Gas,2020,July,0,330507,0
Massachusetts,Eversource Energy - Gas,2020,August,0,330420,0
Massachusetts,Eversource Energy - Gas,2020,September,0,330609,0
Massachusetts,Eversource Energy - Gas,2020,October,0,330998,0
Massachusetts,Eversource Energy - Gas,2020,November,3,299048,1.00E-05
Massachusetts,Eversource Energy - Gas,2020,December,49,302791,0.000161828
Massachusetts,Eversource Energy - Gas,2021,January,50,301744,0.000165703
Massachusetts,Eversource Energy - Gas,2021,February,40,302425,0.000132264
Massachusetts,Eversource Energy - Gas,2021,March,75,302015,0.000248332
Massachusetts,Eversource Energy - Gas,2021,April,93,302433,0.000307506
Massachusetts,Eversource Energy - Gas,2021,May,71,301991,0.000235106
Massachusetts,Eversource Energy - Gas,2021,June,80,301852,0.000265031
Massachusetts,Eversource Energy - Gas,2021,July,320,301666,0.001060776
Massachusetts,Eversource Energy - Gas,2021,August,353,300475,0.001174807
Massachusetts,Eversource Energy - Gas,2021,September,287,301183,0.000952909
Massachusetts,Eversource Energy - Gas,2021,October,597,332771,0.001794027
Massachusetts,Eversource Energy - Gas,2021,November,402,333831,0.001204202
Massachusetts,Eversource Energy - Gas,2021,December,32,334552,9.57E-05
Massachusetts,Eversource Energy - Gas,2022,January,44,335112,0.000131299
Massachusetts,Eversource Energy - Gas,2022,February,62,335313,0.000184902
Massachusetts,Eversource Energy - Gas,2022,March,27,303288,8.90E-05
Massachusetts,Eversource Energy - Gas,2022,April,45,304443,0.000147811
Massachusetts,Eversource Energy - Gas,2022,May,45,303687,0.000148179
Massachusetts,Eversource Energy - Gas,2022,June,305,303533,0.001004833
Massachusetts,Eversource Energy - Gas,2022,July,1138,356934,0.003188264
Massachusetts,Eversource Gas of Massachusetts,2020,January,16,,
Massachusetts,Eversource Gas of Massachusetts,2020,February,6,,
Massachusetts,Eversource Gas of Massachusetts,2020,March,2,,
Massachusetts,Eversource Gas of Massachusetts,2020,April,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,May,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,June,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,July,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,August,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,September,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,October,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,November,0,,
Massachusetts,Eversource Gas of Massachusetts,2020,December,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,January,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,February,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,March,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,April,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,May,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,June,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,July,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,August,0,,
Massachusetts,Eversource Gas of Massachusetts,2021,September,10,,
Massachusetts,Eversource Gas of Massachusetts,2021,October,477,,
Massachusetts,Eversource Gas of Massachusetts,2021,November,314,,
Massachusetts,Eversource Gas of Massachusetts,2021,December,3,,
Massachusetts,Eversource West,2019,March,562,217037,0.00258942
Massachusetts,Eversource West,2019,April,1017,216217,0.004703608
Massachusetts,Eversource West,2019,May,2455,216061,0.011362532
Massachusetts,Eversource West,2019,June,1172,216950,0.005402166
Massachusetts,Eversource West,2019,July,1026,216845,0.00473149
Massachusetts,Eversource West,2019,August,1340,216452,0.006190749
Massachusetts,Eversource West,2019,September,1609,216532,0.007430772
Massachusetts,Eversource West,2019,October,1755,216830,0.008093898
Massachusetts,Eversource West,2019,November,575,217266,0.002646525
Massachusetts,Eversource West,2019,December,358,217443,0.001646408
Massachusetts,Eversource West,2020,January,620,217575,0.002849592
Massachusetts,Eversource West,2020,February,678,217292,0.003120225
Massachusetts,Eversource West,2020,March,353,216978,0.001626893
Massachusetts,Eversource West,2020,April,0,217717,0
Massachusetts,Eversource West,2020,May,0,217558,0
Massachusetts,Eversource West,2020,June,0,217677,0
Massachusetts,Eversource West,2020,July,0,218086,0
Massachusetts,Eversource West,2020,August,0,218005,0
Massachusetts,Eversource West,2020,September,0,217122,0
Massachusetts,Eversource West,2020,October,0,221217,0
Massachusetts,Eversource West,2020,November,27,221282,0.000122016
Massachusetts,Eversource West,2020,December,7,221474,3.16E-05
Massachusetts,Eversource West,2021,January,36,221767,0.000162333
Massachusetts,Eversource West,2021,February,30,221842,0.000135231
Massachusetts,Eversource West,2021,March,14,221150,6.33E-05
Massachusetts,Eversource West,2021,April,27,222112,0.00012156
Massachusetts,Eversource West,2021,May,7,222056,3.15E-05
Massachusetts,Eversource West,2021,June,16,222445,7.19E-05
Massachusetts,Eversource West,2021,July,287,222470,0.001290062
Massachusetts,Eversource West,2021,August,651,223044,0.002918707
Massachusetts,Eversource West,2021,September,1862,222210,0.008379461
Massachusetts,Eversource West,2021,October,797,222634,0.003579867
